This file was created by CMPT_ME_BEME_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for the intersections of  2
ME portfolios and  3 CF/P portfolios.   

The portfolios are constructed at the end of Jun.  ME is market cap at the end
of Jun.  CF/P is cashflow (earnings before extraordinary plus deferred tax income statement plus common equitys
 share of depreciation) at the last fiscal year end of the prior calendar year divided by ME at the end of December of the prior year.  Firms with negative or zero
CF/P are not included in any portfolio.
196603       39.11       36.32       32.97     1233.88      649.90      494.17
196604       38.48       35.17       32.21     1208.43      633.29      487.48
196605       41.31       37.21       33.65     1232.76      645.54      500.60
196606       36.41       33.56       30.07     1174.22      608.16      466.47
196607       29.96       33.26       28.37      861.17      870.57      511.65
196608       29.12       32.66       28.01      844.41      864.52      508.18
196609       25.90       29.23       24.97      780.43      797.03      464.12
196610       25.49       28.75       24.46      769.58      797.94      460.01
196611       24.66       28.37       24.33      800.65      843.52      475.37
196612       26.65       29.13       24.92      837.87      821.99      472.95
196701       27.54       29.70       25.15      832.22      830.39      472.41
196702       32.47       34.47       29.45      888.60      889.54      528.03
196703       34.17       35.10       30.11      908.74      879.90      517.99
196704       36.50       37.24       31.81      943.55      915.33      546.03
196705       38.60       38.68       33.10      998.96      943.05      566.62
196706       37.81       38.00       32.49      946.61      899.05      545.23
196707       35.29       39.86       33.85      914.77      933.09      487.21
196708       37.76       42.94       37.00      952.77      974.24      519.38
196709       37.00       43.11       37.15      944.82      955.35      514.78
196710       39.64       45.10       38.90      980.59      982.28      523.68
196711       39.81       43.66       37.32      970.10      947.14      493.94
196712       39.95       44.16       37.17      984.89      935.68      487.43
196801       44.75       46.49       39.59     1003.74      965.76      510.88
196802       43.28       46.89       40.68      939.72      941.93      497.93
196803       39.68       44.00       38.89      908.95      909.55      478.97
196804       38.85       43.33       38.79      927.54      903.61      481.45
196805       45.96       48.96       44.19     1023.85      957.29      526.95
196806       50.74       52.73       48.12     1048.80      955.51      540.50
196807       50.33       50.83       53.43     1088.95      795.29     1051.41
